id,maps,nama_lapak,deskripsi,nama_penjual,kontak_penjual,harga,luas_bangunan,alamat,kota,kecamatan,url_thumbnail,label
865,https://www.google.com/maps/place/RIDDICK+Distro/data=!4m7!3m6!1s0x2e69f5e45922104b:0x6497bcde921a9baf!8m2!3d-6.1614953!4d106.8572462!16s%2Fg%2F11cnb36wc5!19sChIJSxAiWeT1aS4Rr5sakt68l2Q?authuser=0&hl=en&rclk=1,RIDDICK Distro,dasdasda,Charles,085846874354,2046125,196,"Jl. Bend. Jago, RT.4/RW.9",Jakarta Utara,Penjaringan,https://apollo-singapore.akamaized.net/v1/files/vxk9aez6o4vy1-ID/image;s=780x0;q=138,usaha_laundry
866,https://www.google.com/maps/place/Toko+Ever+One+Distro/data=!4m7!3m6!1s0x2e69f5ec3455603b:0xa04221cc2bdeb7d7!8m2!3d-6.1797829!4d106.8545458!16s%2Fg%2F11g2wmws3q!19sChIJO2BVNOz1aS4R17feK8whQqA?authuser=0&hl=en&rclk=1,Toko Ever One Distro,sdgdfgd,Doni,08136458745,3521935,163,"Jalan Kampung Rawa Selatan 8 No.8, RT.13/RW.4",Jakarta Utara,Pademangan,https://apollo-singapore.akamaized.net/v1/files/heuyp9pgglkh-ID/image;s=780x0;q=138,usaha_laundry
867,https://www.google.com/maps/place/Jovan+Distro+%28+Rumah+Kemeja+%29/data=!4m7!3m6!1s0x2e69f50f1555553f:0x3ba58c109d552337!8m2!3d-6.164866!4d106.877398!16s%2Fg%2F11bxg3cdhp!19sChIJP1VVFQ_1aS4RNyNVnRCMpTs?authuser=0&hl=en&rclk=1,Jovan Distro ( Rumah Kemeja ),geregdf,Budi,08136458745,5963170,134,"ITC Cempaka Mas, Lt 2 Blok G No 477 & Lt 3 Blok G No 526, Jl. Letjen R. Suprapto, Jakarta Pusat, RW.8",Jakarta Utara,Kelapa Gading,https://apollo-singapore.akamaized.net/v1/files/0919qtw6ecm31-ID/image;s=780x0;q=138,usaha_makanan
868,https://www.google.com/maps/place/5%2FDay+DISTRO/data=!4m7!3m6!1s0x2e69f39ac6b0c7d1:0x146bdf08034ffe0a!8m2!3d-6.2273373!4d106.8550564!16s%2Fg%2F11c1p5k8z4!19sChIJ0cewxprzaS4RCv5PAwjfaxQ?authuser=0&hl=en&rclk=1,5/Day DISTRO,sdgdfgd,Alex,08521645264,4855479,55,"16c, Jl. Tebet Utara Dalam No.10, RT.10/RW.1",Jakarta Utara,Kelapa Gading,https://apollo-singapore.akamaized.net/v1/files/3w5mhoydo0862-ID/image;s=780x0;q=138,usaha_baju
869,https://www.google.com/maps/place/aku%27a+Distro/data=!4m7!3m6!1s0x2e69f7383f1530df:0xf4c62ffc7914a603!8m2!3d-6.189224!4d106.816449!16s%2Fg%2F11gjs1x7s5!19sChIJ3zAVPzj3aS4RA6YUefwvxvQ?authuser=0&hl=en&rclk=1,aku'a Distro,dasdasda,Alex,08521645264,5257080,149,"Jl. Kb. Kacang III No.18, RT.9/RW.6",Jakarta Utara,Pademangan,https://picture.rumah123.com/r123-images/720x420-crop/customer/1712616/2022-12-21-13-00-21-82363c82-c9ea-4b86-8aef-2abc4dcf6674.jpg,usaha_laundry
870,https://www.google.com/maps/place/Saddam+Distro/data=!4m7!3m6!1s0x2e69f1b8d5137b7d:0x18ea16f770af0174!8m2!3d-6.243625!4d106.80127!16s%2Fg%2F1pzwl8gdv!19sChIJfXsT1bjxaS4RdAGvcPcW6hg?authuser=0&hl=en&rclk=1,Saddam Distro,sdgdfgd,Charles,085846874354,5235115,145,"Blok M Mall, Jl. Sultan Hasanudin No.103, RT.3/RW.1",Jakarta Utara,Pademangan,https://picture.rumah123.com/r123-images/720x420-crop/customer/771750/2023-05-27-01-00-28-6a52deff-6024-4fae-8f06-a9bd490dc7e8.jpg,usaha_fotocopy
871,https://www.google.com/maps/place/Kaos+distro+aiqi+clothing/data=!4m7!3m6!1s0x2e69f5370eb1cfa7:0x961bf488a81d892e!8m2!3d-6.1360551!4d106.8237405!16s%2Fg%2F11fktdt5xh!19sChIJp8-xDjf1aS4RLokdqIj0G5Y?authuser=0&hl=en&rclk=1,Kaos distro aiqi clothing,dasdasda,Doni,08521645264,8909074,124,"Jl. Mangga Dua Raya, RT.11/RW.5",Jakarta Utara,Penjaringan,https://picture.rumah123.com/r123/1080x720-fit/commercial/co29/2993851/original/shr2993851-ruko-di-sewa-di-tebet-di-jakarta-selatan-16324537244097.jpg,usaha_fotocopy
872,https://www.google.com/maps/place/Distro+North+Child/data=!4m7!3m6!1s0x2e6a1de37dffd66f:0x518c574b9ac93cc4!8m2!3d-6.1236267!4d106.8119366!16s%2Fg%2F11dxch0qpj!19sChIJb9b_feMdai4RxDzJmktXjFE?authuser=0&hl=en&rclk=1,Distro North Child,geregdf,Doni,085846874354,5552645,85,"Jl. Lodan Dalam No.69-71, RT.9/RW.8",Jakarta Utara,Pademangan,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3114461/original/shr3114461-ruko-di-sewa-di-tebet-di-jakarta-selatan-16460508165427.jpg,usaha_makanan
873,https://www.google.com/maps/place/Nibras+Distribution+Center+%28NDC%29+Jakarta+Utara/data=!4m7!3m6!1s0x2e698bb6d79a583f:0xade61861f5770b23!8m2!3d-6.1311995!4d106.9650567!16s%2Fg%2F11sb84kfs1!19sChIJP1ia17aLaS4RIwt39WEY5q0?authuser=0&hl=en&rclk=1,Nibras Distribution Center (NDC) Jakarta Utara,geregdf,Budi,08521645264,9830041,105,"Jl. Sekda Saefullah, Jl. Sungai Kendal Gg. H. Nayu No.143, RT.1/RW.8",Jakarta Utara,Penjaringan,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3157321/original/shr3157321-ruko-di-sewa-di-tebet-di-jakarta-selatan-16506024961253.jpg,usaha_laundry
874,https://www.google.com/maps/place/VYDE.+STORE/data=!4m7!3m6!1s0x2e6a1ffed32013cd:0x8edf791ffec71b51!8m2!3d-6.1277966!4d106.9086665!16s%2Fg%2F11hbl6_bn9!19sChIJzRMg0_4fai4RURvH_h95344?authuser=0&hl=en&rclk=1,VYDE. STORE,geregdf,Budi,085846874354,1150074,88,"Gg. H. Syariyah No.23, RT.8/RW.1",Jakarta Utara,Penjaringan,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/1c3e224b789305.webp,usaha_laundry
875,https://www.google.com/maps/place/Kaos+Oversee+Distro/data=!4m7!3m6!1s0x2e69f69cd61c945f:0x62d93de17fb4d68c!8m2!3d-6.186688!4d106.813214!16s%2Fg%2F1ygbb6sfz!19sChIJX5Qc1pz2aS4RjNa0f-E92WI?authuser=0&hl=en&rclk=1,Kaos Oversee Distro,bsbsbsbs,Doni,08136458745,9725496,180,Blok B Lantai 1 Los C No 152 153 Pasar Regional Tanah Abang,Jakarta Utara,Kelapa Gading,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/7d0251f45a38d9.webp,usaha_makanan
876,https://www.google.com/maps/place/DISTRO+FORSA/data=!4m7!3m6!1s0x2e69f7e21ca6c9fd:0xc4c791d4362b163a!8m2!3d-6.2120061!4d106.7670934!16s%2Fg%2F11h64bbls6!19sChIJ_cmmHOL3aS4ROhYrNtSRx8Q?authuser=0&hl=en&rclk=1,DISTRO FORSA,sdgdfgd,Alex,08521645264,1172203,48,"Jl. H. Ali No.65, RT.2/RW.1",Jakarta Utara,Kelapa Gading,https://apollo-singapore.akamaized.net/v1/files/vxk9aez6o4vy1-ID/image;s=780x0;q=139,toko_kopi
877,https://www.google.com/maps/place/Bandung+Distro/data=!4m7!3m6!1s0x2e69f69cc2321edd:0x9a6db861fe0c75a7!8m2!3d-6.1881153!4d106.8138328!16s%2Fg%2F11b5wq1t7f!19sChIJ3R4ywpz2aS4Rp3UM_mG4bZo?authuser=0&hl=en&rclk=1,Bandung Distro,sdgdfgd,Budi,085846874354,8928110,192,"Tanah Abang Blok B, Jalan Fachrudin Raya Blok Los.D No.40",Jakarta Utara,Pademangan,https://apollo-singapore.akamaized.net/v1/files/heuyp9pgglkh-ID/image;s=780x0;q=139,toko_kopi
879,https://www.google.com/maps/place/Okto+jaket/data=!4m7!3m6!1s0x2e69f7d5c0ce696b:0x853f95c3ed81254b!8m2!3d-6.1947244!4d106.8167016!16s%2Fg%2F11p0zp69t8!19sChIJa2nOwNX3aS4RSyWB7cOVP4U?authuser=0&hl=en&rclk=1,Okto jaket,dasdasda,Charles,085846874354,3844433,57,Jalan Kebon Kacang Raya Thamrin City Lt 1 blok b3a no 1&5 Kebon Melati Kecamatan Tanah Abang Lantai 1 Blok B3a No.1&5,Jakarta Utara,Penjaringan,https://apollo-singapore.akamaized.net/v1/files/0919qtw6ecm31-ID/image;s=780x0;q=139,toko_kopi
880,https://www.google.com/maps/place/Dien+Distro/data=!4m7!3m6!1s0x2e6a1fd45f2fd433:0xf2a855e14d0d2cc6!8m2!3d-6.1292876!4d106.846658!16s%2Fg%2F11fkdyjfm3!19sChIJM9QvX9Qfai4RxiwNTeFVqPI?authuser=0&hl=en&rclk=1,Dien Distro,geregdf,Doni,085846874354,3875117,103,"Jl. Pesanggrahan 1 No.2, RT.6/RW.10",Jakarta Utara,Pademangan,https://apollo-singapore.akamaized.net/v1/files/3w5mhoydo0862-ID/image;s=780x0;q=139,usaha_fotocopy
881,https://www.google.com/maps/place/Distro+Rico/data=!4m7!3m6!1s0x2e69f725bcba1d8d:0x6441761ee2e36dcc!8m2!3d-6.1381413!4d106.7812259!16s%2Fg%2F11g0h22frv!19sChIJjR26vCX3aS4RzG3j4h52QWQ?authuser=0&hl=en&rclk=1,Distro Rico,dasdasda,Budi,081245658742,7713150,124,RT.8/RW.10,Jakarta Utara,Pademangan,https://picture.rumah123.com/r123-images/720x420-crop/customer/1712616/2022-12-21-13-00-21-82363c82-c9ea-4b86-8aef-2abc4dcf6674.jpg,usaha_baju
882,https://www.google.com/maps/place/DISTRO+BLACKHAWK+KEMAYORAN/data=!4m7!3m6!1s0x2e69f5a18f009e35:0x2c9663515f76006!8m2!3d-6.1567864!4d106.859647!16s%2Fg%2F11f50gx9s2!19sChIJNZ4Aj6H1aS4RBmD3FTVmyQI?authuser=0&hl=en&rclk=1,DISTRO BLACKHAWK KEMAYORAN,dasdasda,Doni,08521645264,9788090,110,"Jl. Panca Raya No.6A, RT.6/RW.1",Jakarta Utara,Penjaringan,https://picture.rumah123.com/r123-images/720x420-crop/customer/771750/2023-05-27-01-00-28-6a52deff-6024-4fae-8f06-a9bd490dc7e8.jpg,usaha_fotocopy
883,https://www.google.com/maps/place/JKTStore.com/data=!4m7!3m6!1s0x2e69f5f7022cad55:0xe76737afee399088!8m2!3d-6.1505366!4d106.8627059!16s%2Fg%2F11n0mtf24d!19sChIJVa0sAvf1aS4RiJA57q83Z-c?authuser=0&hl=en&rclk=1,JKTStore.com,sdgdfgd,Doni,085846874354,3914369,46,"Jl. Telaga Murni 2 RT.21/01, No.20",Jakarta Utara,Penjaringan,https://picture.rumah123.com/r123/1080x720-fit/commercial/co29/2993851/original/shr2993851-ruko-di-sewa-di-tebet-di-jakarta-selatan-16324537244097.jpg,usaha_laundry
884,https://www.google.com/maps/place/Bairen+Distro/data=!4m7!3m6!1s0x2e69f5a4d15ecc23:0x58f8f2b8db007f8b!8m2!3d-6.1622055!4d106.853686!16s%2Fg%2F11h07n5qj9!19sChIJI8xe0aT1aS4Ri38A27jy-Fg?authuser=0&hl=en&rclk=1,Bairen Distro,dasdasda,Alex,08521645264,4684569,51,"Jl. Kemayoran Gempol No.5, RT.1/RW.16",Jakarta Utara,Pademangan,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3114461/original/shr3114461-ruko-di-sewa-di-tebet-di-jakarta-selatan-16460508165427.jpg,usaha_makanan
885,https://www.google.com/maps/place/Betawi+Punye+Distro/data=!4m7!3m6!1s0x2e69f5f2def1d79b:0x3a4a3a52dfa3ed8!8m2!3d-6.162063!4d106.850464!16s%2Fg%2F11hzw35nm5!19sChIJm9fx3vL1aS4R2D76LaWjpAM?authuser=0&hl=en&rclk=1,Betawi Punye Distro,bsbsbsbs,Charles,081245658742,9842225,164,"Samping Ex Hawai Photo, Jl. Kemayoran Gempol No.17, RT.1/RW.3",Jakarta Utara,Pademangan,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3157321/original/shr3157321-ruko-di-sewa-di-tebet-di-jakarta-selatan-16506024961253.jpg,usaha_fotocopy
886,https://www.google.com/maps/place/Zona+Distro/data=!4m7!3m6!1s0x2e69f69cd8ea0c59:0xc226f9d8ded9bf79!8m2!3d-6.1878247!4d106.8147777!16s%2Fg%2F1q5bndth0!19sChIJWQzq2Jz2aS4Reb_Z3tj5JsI?authuser=0&hl=en&rclk=1,Zona Distro,geregdf,Alex,08136458745,9465911,68,Jl. K.H. Mas Mansyur No.56d,Jakarta Utara,Pademangan,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/1c3e224b789305.webp,usaha_fotocopy
887,https://www.google.com/maps/place/Gudang+Distro/data=!4m7!3m6!1s0x2e69f69cc550fb1f:0xaf7565932c16f5ed!8m2!3d-6.1876363!4d106.8141138!16s%2Fg%2F1yg6c_n98!19sChIJH_tQxZz2aS4R7fUWLJNlda8?authuser=0&hl=en&rclk=1,Gudang Distro,bsbsbsbs,Charles,08521645264,6797990,198,"Blok A Lt. 3A Los B, No. 18, Jl. K.H. Mas Mansyur",Jakarta Utara,Penjaringan,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/7d0251f45a38d9.webp,toko_kopi
888,https://www.google.com/maps/place/Jekarta/data=!4m7!3m6!1s0x2e69f73d06715ae3:0xbd7219b8d1f44cf2!8m2!3d-6.1672297!4d106.7923335!16s%2Fg%2F11r8r15922!19sChIJ41pxBj33aS4R8kz00bgZcr0?authuser=0&hl=en&rclk=1,Jekarta,bsbsbsbs,Alex,081245658742,7813128,156,"Jl. Tj. Gedong 1 No.7, RT.1/RW.16",Jakarta Utara,Kelapa Gading,https://apollo-singapore.akamaized.net/v1/files/vxk9aez6o4vy1-ID/image;s=780x0;q=140,usaha_makanan
889,https://www.google.com/maps/place/Distro+Tonex+clothing.+Pusat+grosir+cililitan+lantai+2+zona+biru./data=!4m7!3m6!1s0x2e69f3ed2b13bb45:0x425ba7e6c14da838!8m2!3d-6.2624152!4d106.8652239!16s%2Fg%2F11fk05sywh!19sChIJRbsTK-3zaS4ROKhNweanW0I?authuser=0&hl=en&rclk=1,Distro Tonex clothing. Pusat grosir cililitan lantai 2 zona biru.,geregdf,Alex,081245658742,3270221,200,"PGC, Pusat Grosir Cililitan, Jl. Mayjen Sutoyo No.11, RW.11",Jakarta Utara,Penjaringan,https://apollo-singapore.akamaized.net/v1/files/heuyp9pgglkh-ID/image;s=780x0;q=140,usaha_baju
890,https://www.google.com/maps/place/Distro+Freedom/data=!4m7!3m6!1s0x2e69f2f8a4e2a2e7:0x18191c9302adf879!8m2!3d-6.262723!4d106.865644!16s%2Fg%2F1pp2tjlnd!19sChIJ56LipPjyaS4RefitApMcGRg?authuser=0&hl=en&rclk=1,Distro Freedom,dasdasda,Budi,081245658742,798910,131,"Jl. Mayjen Sutoyo No. 76, Pusat Grosir Cililitan Lt. 3 A Unit 215, RW.11",Jakarta Utara,Kelapa Gading,https://apollo-singapore.akamaized.net/v1/files/0919qtw6ecm31-ID/image;s=780x0;q=140,usaha_makanan
891,https://www.google.com/maps/place/DINO+DISTRO/data=!4m7!3m6!1s0x2e69f427689d022b:0x25d7fff499f3e70e!8m2!3d-6.1904063!4d106.8186563!16s%2Fg%2F11bw7955xx!19sChIJKwKdaCf0aS4RDufzmfT_1yU?authuser=0&hl=en&rclk=1,DINO DISTRO,bsbsbsbs,Alex,081245658742,1620260,172,"Jl. Kb. Kacang 9 No.23A, RT.13/RW.5",Jakarta Utara,Penjaringan,https://apollo-singapore.akamaized.net/v1/files/3w5mhoydo0862-ID/image;s=780x0;q=140,usaha_baju
892,https://www.google.com/maps/place/Dr.+Dave/data=!4m7!3m6!1s0x2e69f69d384eb1ef:0x3d22f522328bda24!8m2!3d-6.1879183!4d106.8160581!16s%2Fg%2F11b5yvcpp1!19sChIJ77FOOJ32aS4RJNqLMiL1Ij0?authuser=0&hl=en&rclk=1,Dr. Dave,dasdasda,Charles,08521645264,1342871,58,"PGMTA 2 Lantai 5 Blok B No 238 Tanah Abang, RT.13/RW.6",Jakarta Utara,Penjaringan,https://picture.rumah123.com/r123-images/720x420-crop/customer/1712616/2022-12-21-13-00-21-82363c82-c9ea-4b86-8aef-2abc4dcf6674.jpg,usaha_baju
893,https://www.google.com/maps/place/Cetak+Stiker+Untuk+Clothing+dan+Distro/data=!4m7!3m6!1s0x2e69f50003d942a7:0x2bc5f8943683a5f9!8m2!3d-6.1760293!4d106.8313675!16s%2Fg%2F11kw3x3rc5!19sChIJp0LZAwD1aS4R-aWDNpT4xSs?authuser=0&hl=en&rclk=1,Cetak Stiker Untuk Clothing dan Distro,bsbsbsbs,Budi,08136458745,5826014,151,"RRFJ+HGQ, RT.2/RW.1",Jakarta Utara,Pademangan,https://picture.rumah123.com/r123-images/720x420-crop/customer/771750/2023-05-27-01-00-28-6a52deff-6024-4fae-8f06-a9bd490dc7e8.jpg,usaha_baju
894,https://www.google.com/maps/place/SNAPY+digital+printing+%26+fotocopy+jakarta+utara+-+sunter+1/data=!4m7!3m6!1s0x2e69f56f9cb2ed59:0xb82ece7e580c28ae!8m2!3d-6.1383726!4d106.8647905!16s%2Fg%2F11g_8s_t0!19sChIJWe2ynG_1aS4RrigMWH7OLrg?authuser=0&hl=en&rclk=1,SNAPY digital printing & fotocopy jakarta utara - sunter 1,dasdasda,Budi,081245658742,1518929,66,"Jl. Danau Sunter Utara Blok D-1 No.9A, RT.5/RW.18",Jakarta Utara,Kelapa Gading,https://picture.rumah123.com/r123/1080x720-fit/commercial/co29/2993851/original/shr2993851-ruko-di-sewa-di-tebet-di-jakarta-selatan-16324537244097.jpg,toko_kopi
895,https://www.google.com/maps/place/Adam+Jaya+Fotocopy/data=!4m7!3m6!1s0x2e69f5be8d14a475:0x8cdb12425662296b!8m2!3d-6.1586815!4d106.8460553!16s%2Fg%2F11c5b4058h!19sChIJdaQUjb71aS4RayliVkIS24w?authuser=0&hl=en&rclk=1,Adam Jaya Fotocopy,geregdf,Alex,08136458745,3804950,154,"Jl. Kran Raya No.27, RT.8/RW.9",Jakarta Utara,Kelapa Gading,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3114461/original/shr3114461-ruko-di-sewa-di-tebet-di-jakarta-selatan-16460508165427.jpg,toko_kopi
896,https://www.google.com/maps/place/Azka+Fotocopy/data=!4m7!3m6!1s0x2e69f40fb437fa6d:0x282c65d515038d55!8m2!3d-6.2082365!4d106.8322686!16s%2Fg%2F11c5z_mxz3!19sChIJbfo3tA_0aS4RVY0DFdVlLCg?authuser=0&hl=en&rclk=1,Azka Fotocopy,geregdf,Alex,085846874354,481838,103,"Jl. Halimun Raya No.1, RT.8/RW.2",Jakarta Utara,Kelapa Gading,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3157321/original/shr3157321-ruko-di-sewa-di-tebet-di-jakarta-selatan-16506024961253.jpg,usaha_baju
897,https://www.google.com/maps/place/Srikandi+FotoCopy/data=!4m7!3m6!1s0x2e69f3f900000017:0x13cf246867d5c0e!8m2!3d-6.2215966!4d106.821186!16s%2Fg%2F11bwf7d334!19sChIJFwAAAPnzaS4RDlx9hkbyPAE?authuser=0&hl=en&rclk=1,Srikandi FotoCopy,bsbsbsbs,Alex,08136458745,9889932,182,"Jl. Prof. DR. Satrio No.18, RT.4/RW.4",Jakarta Utara,Kelapa Gading,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/1c3e224b789305.webp,usaha_baju
898,https://www.google.com/maps/place/Sewa+Fotocopy+-+PT.+RDN+ARTHA+GRAFIKA/data=!4m7!3m6!1s0x2e69f7c0572f9221:0xcaac1edc9ae2a364!8m2!3d-6.1614476!4d106.8109394!16s%2Fg%2F11fmv_tfhr!19sChIJIZIvV8D3aS4RZKPimtwerMo?authuser=0&hl=en&rclk=1,Sewa Fotocopy - PT. RDN ARTHA GRAFIKA,bsbsbsbs,Doni,085846874354,5876623,153,"Jl. Cideng Timur No.1, RT.9/RW.4",Jakarta Utara,Kelapa Gading,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/7d0251f45a38d9.webp,toko_kopi
899,https://www.google.com/maps/place/FOTOCOPY+JUPRI+STUDIO/data=!4m7!3m6!1s0x2e6a1df3fbed54bd:0x71d90e61529de9e3!8m2!3d-6.1286735!4d106.7994428!16s%2Fg%2F11cjj6g6v1!19sChIJvVTt-_Mdai4R4-mdUmEO2XE?authuser=0&hl=en&rclk=1,FOTOCOPY JUPRI STUDIO,bsbsbsbs,Alex,08521645264,3936434,61,"Jalan Pluit Dalam No 30 belakang Alfamidi Tanah Pasir Tepatnya di Perumahan Rafa Residence, RT.2/RW.8",Jakarta Utara,Pademangan,https://apollo-singapore.akamaized.net/v1/files/vxk9aez6o4vy1-ID/image;s=780x0;q=141,toko_kopi
900,https://www.google.com/maps/place/Fotocopy/data=!4m7!3m6!1s0x2e69f686c34eadc1:0x9c9580e04cca90!8m2!3d-6.1798013!4d106.8104066!16s%2Fg%2F1hm5mmclz!19sChIJwa1Ow4b2aS4RkMpM4ICVnAA?authuser=0&hl=en&rclk=1,Fotocopy,sdgdfgd,Budi,085846874354,9072680,76,"RRC6+35F, Jl. Citarum,Jakpus., RT.17/RW.1",Jakarta Utara,Kelapa Gading,https://apollo-singapore.akamaized.net/v1/files/heuyp9pgglkh-ID/image;s=780x0;q=141,toko_kopi
901,https://www.google.com/maps/place/Kyocera+Indonesia+Authorized+Distributor/data=!4m7!3m6!1s0x2e69f67849c5a349:0xb58842fda8090016!8m2!3d-6.173809!4d106.80955!16s%2Fg%2F1tk04vmt!19sChIJSaPFSXj2aS4RFgAJqP1CiLU?authuser=0&hl=en&rclk=1,Kyocera Indonesia Authorized Distributor,bsbsbsbs,Doni,08136458745,4668186,110,"Jl. Musi No.28, RT.11/RW.2",Jakarta Utara,Pademangan,https://apollo-singapore.akamaized.net/v1/files/0919qtw6ecm31-ID/image;s=780x0;q=141,usaha_makanan
902,https://www.google.com/maps/place/NicJor+Fotocopy+Benhil/data=!4m7!3m6!1s0x2e69f6a95434ebff:0x47f6cea71c32f216!8m2!3d-6.2124024!4d106.8122306!16s%2Fg%2F11rmp_0vbj!19sChIJ_-s0VKn2aS4RFvIyHKfO9kc?authuser=0&hl=en&rclk=1,NicJor Fotocopy Benhil,dasdasda,Doni,081245658742,6420119,121,"Jl. Bendungan Hilir No.33, RW.3",Jakarta Utara,Penjaringan,https://apollo-singapore.akamaized.net/v1/files/3w5mhoydo0862-ID/image;s=780x0;q=141,usaha_makanan
903,https://www.google.com/maps/place/Foto+Copy+Kilat/data=!4m7!3m6!1s0x2e69f43ab2989dcf:0xb178f752c5d7c420!8m2!3d-6.1871!4d106.829813!16s%2Fg%2F1yg4fd0g7!19sChIJz52Ysjr0aS4RIMTXxVL3eLE?authuser=0&hl=en&rclk=1,Foto Copy Kilat,dasdasda,Alex,08521645264,8840358,132,"Jalan Wahid Hasyim No.60D 7, RW No.5, RT.7/RW.5",Jakarta Utara,Pademangan,https://picture.rumah123.com/r123-images/720x420-crop/customer/1712616/2022-12-21-13-00-21-82363c82-c9ea-4b86-8aef-2abc4dcf6674.jpg,usaha_makanan
904,https://www.google.com/maps/place/Sinar+Garuda+Fotocopy/data=!4m7!3m6!1s0x2e69f5b561a0cf13:0xff95959644d4c65e!8m2!3d-6.1638978!4d106.8411384!16s%2Fg%2F1hm4qy2w1!19sChIJE8-gYbX1aS4RXsbURJaVlf8?authuser=0&hl=en&rclk=1,Sinar Garuda Fotocopy,geregdf,Charles,08136458745,4580823,193,"3, Jl. Bungur Besar Raya No.55, RT.3/RW.1",Jakarta Utara,Penjaringan,https://picture.rumah123.com/r123-images/720x420-crop/customer/771750/2023-05-27-01-00-28-6a52deff-6024-4fae-8f06-a9bd490dc7e8.jpg,usaha_baju
905,https://www.google.com/maps/place/Fotocopy+Cahaya+Berkah+Abadi/data=!4m7!3m6!1s0x2e6a1f454bc78b23:0x8b95d1e3e251d9e7!8m2!3d-6.1344233!4d106.8362288!16s%2Fg%2F11g0y0csr2!19sChIJI4vHS0Ufai4R59lR4uPRlYs?authuser=0&hl=en&rclk=1,Fotocopy Cahaya Berkah Abadi,geregdf,Doni,08136458745,494239,72,"Jl. Budi Mulia No.07, RT.RW.015/RW.7",Jakarta Utara,Kelapa Gading,https://picture.rumah123.com/r123/1080x720-fit/commercial/co29/2993851/original/shr2993851-ruko-di-sewa-di-tebet-di-jakarta-selatan-16324537244097.jpg,usaha_baju
906,https://www.google.com/maps/place/Foto+Copy+Prabu+Media/data=!4m7!3m6!1s0x2e69f6814dd72d57:0x18f69f51684943ac!8m2!3d-6.1811635!4d106.8124023!16s%2Fg%2F11bymwks8y!19sChIJVy3XTYH2aS4RrENJaFGf9hg?authuser=0&hl=en&rclk=1,Foto Copy Prabu Media,dasdasda,Alex,08136458745,4790287,123,"No.10 gambir, Jl. Cideng Bar. Dalam, RT.13/RW.1",Jakarta Utara,Pademangan,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3114461/original/shr3114461-ruko-di-sewa-di-tebet-di-jakarta-selatan-16460508165427.jpg,usaha_makanan
907,https://www.google.com/maps/place/Kualitas+Cahaya.+PT/data=!4m7!3m6!1s0x2e69f57a173bfc15:0x6f6dd49a90ff1b66!8m2!3d-6.1432368!4d106.8718068!16s%2Fg%2F11b6dp3ksf!19sChIJFfw7F3r1aS4RZhv_kJrUbW8?authuser=0&hl=en&rclk=1,Kualitas Cahaya. PT,bsbsbsbs,Charles,08521645264,7332709,88,"Blk. HA Jl. Sunter Karya No.1, RT.17/RW.13",Jakarta Utara,Pademangan,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3157321/original/shr3157321-ruko-di-sewa-di-tebet-di-jakarta-selatan-16506024961253.jpg,usaha_laundry
908,https://www.google.com/maps/place/keOng+KWITANG+Fotokopi/data=!4m7!3m6!1s0x2e69f43805ff41a9:0xbcd5844739ba07d9!8m2!3d-6.1868409!4d106.8409238!16s%2Fg%2F1yh9vkgtf!19sChIJqUH_BTj0aS4R2Qe6OUeE1bw?authuser=0&hl=en&rclk=1,keOng KWITANG Fotokopi,sdgdfgd,Alex,085846874354,4030669,53,"Jl. Kramat IV No.48, RT.13/RW.6",Jakarta Utara,Penjaringan,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/1c3e224b789305.webp,usaha_makanan
909,https://www.google.com/maps/place/Agung+Permai+Toko/data=!4m7!3m6!1s0x2e69f57f1504dde7:0x2cd8b345fddfdd8!8m2!3d-6.1380746!4d106.8695949!16s%2Fg%2F1tlr2152!19sChIJ590EFX_1aS4R2P3dXzSLzQI?authuser=0&hl=en&rclk=1,Agung Permai Toko,sdgdfgd,Budi,085846874354,8945302,83,"Jl. Danau Sunter Utara, RT.14/RW.13",Jakarta Utara,Pademangan,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/7d0251f45a38d9.webp,usaha_makanan
